id,ra,dec,use,z_peak,z_spec,z,ir_agn,xray_agn,radio_agn,agn,agn_class,HR,Av,lmass,lsfr,lssfr,snr,re,e_re,si,e_si,f_U,f_xray,l_xray,f_Hs,e_Hs,w_Hs,SNR_Hs,f_Hl,e_Hl,w_Hl,SNR_Hl,f_J1,e_J1,w_J1,SNR_J1,f_J2,e_J2,w_J2,SNR_J2,f_J3,e_J3,w_J3,SNR_J3,f_Ks,e_Ks,w_Ks,SNR_Ks,f_H,f_J,f_36,e_36,w_36,SNR_36,f_45,e_45,w_45,SNR_45,f_58,e_58,w_58,SNR_58,f_80,e_80,w_80,SNR_80,f_24,e_24,SNR_24,f_Ha,e_Ha,f_Hb,e_Hb,f_NII,e_NII,f_OII,e_OII,f_OIII,e_OIII,AB_Hs,AB_Ks,AB_36,AB_45,AB_58,AB_80,AB_24,x_u,x_J1,x_J2,x_J3,x_Hs,x_Hl,x_Ks,x_J,x_H,x_NIR,36_u,45_u,58_u,80_u,24_u,MIR_U,36_J1,36_J2,36_J3,36_Hs,36_Hl,36_Ks,45_J1,45_J2,45_J3,45_Hs,45_Hl,45_Ks,58_J1,58_J2,58_J3,58_Hs,58_Hl,58_Ks,80_J1,80_J2,80_J3,80_Hs,80_Hl,80_Ks,24_J1,24_J2,24_J3,24_Hs,24_Hl,24_Ks,36_J,36_H,36_NIR,45_J,45_H,45_NIR,58_J,58_H,58_NIR,80_J,80_H,80_NIR,24_J,24_H,24_NIR,80_45,58_36,80_36,58_36_80_45,36_45_in,58_80_in,45_80_in,Ks_45_in,80_24_in,24_58,ir_agn_contribution,agn_luminosity,accretion_power,true_agn,log_agn_luminosity,Lacy,Donley,KI,KIM
4056,150.0367889,2.2178607,1,1.8985,-99.0,1.8985,0,-1,-1,0,None,-99.0,2.2,11.27,-4.05,-15.32,137.757,-999.0,-999.0,-999.0,-999.0,0.1270669158,-99.0,-99.0,25.7013738,0.7760380344,0.21,33.11870380151048,28.296347549999997,0.9082900122,0.18,31.153428057039243,5.54062512,0.209354928,0.62,26.465224262597726,10.97020925,0.2129365186,0.51,51.51868416994021,16.60549215,0.3423877795,0.43,48.49907953563512,45.63049,0.5108018,0.55,89.33110650745554,26.899053992307685,10.365612766923077,117.2632352,0.301361308,0.28,389.11178073331166,159.74083475999998,0.28205307819,0.45,566.3502621034805,172.43857073,4.7300225682,1.07,36.45618350519227,117.57896762,6.957791395599999,0.8,16.898892325854312,494.40000000000003,9.77,50.60388945752304,,,,,,,,,,,12.875109154919505,12.251862168899294,11.227095320360872,10.89146012599659,10.808413963713875,11.22417589342793,9.664803844798099,-779.1170453513124,-17.868019917579264,-9.024440440823861,-5.961882918357226,-3.8519341717056386,-3.498684762231796,-2.1696019481710582,-10.951447758920118,-3.6753094669687174,-5.598786391353298,922.84631653899,1257.1394666683173,1357.068987189504,925.3310893692125,3890.8633052695845,1115.596464941506,21.16426082983214,10.689243252128486,7.0617139281836945,4.562527906582177,4.144112062265083,2.569843874128899,28.83083249638806,14.56132979049602,9.61975913252291,6.215264444735634,5.645281055363628,3.5007477403814855,31.12258400366203,15.718804154077555,10.38442999294062,6.709313364797644,6.094022220546271,3.7790207979357664,21.221245811339067,10.718024145255024,7.080727662745003,4.57481255807423,4.155270124959998,2.5767632041645836,89.23180855809282,45.067508625690074,29.77328196803851,19.2363258029421,17.47221966108485,10.834860638139105,12.971739336714775,4.35331998442363,6.631634398422435,17.670640473135663,5.930272750049632,9.033886987855594,19.0752727168934,6.401667792671958,9.751987102500374,13.00666587311303,4.365041341517114,6.649490139598242,54.69086638394047,18.354272732013477,27.959999918031016,-0.13308630697253584,0.16747254265879888,0.0011677707731769216,-1.2583754592676397,0.3356351943642828,-0.4157619297140549,-0.3327157674313401,1.3604020429027042,1.5593720486298306,0.45744404756630974,0.1,6.855014595142521e+37,5.015757756674046e+37,0,37.836008383791196,1,0,0,0
4071,150.1319885,2.2184341,1,0.8959,-99.0,0.8959,0,-1,-1,0,None,-99.0,2.9,10.3,0.87,-9.43,239.2005,0.43,0.01,3.39,0.12,0.2768396912,-99.0,-99.0,24.78303924,0.5996685012,0.27,41.3278989815315,32.33850279,0.5590678182,0.35,57.84361348882235,9.13918592,0.200585568,0.53,45.56252980274234,12.012994889999998,0.1916548438999999,0.49,62.6803614536768,16.76658275,0.3077275735,0.42,54.48514918342214,50.31078,0.3956097,0.72,127.17276649182263,29.04822027629032,12.341736658819446,87.48414752,0.1442585624,1.14,606.4398955912511,70.08266596499999,0.1605439894499999,1.08,436.5324806309654,73.691834666,4.638469069,1.11,15.887102742260412,52.192016268,6.244479929599999,0.87,8.35810457498632,336.9,12.35,27.279352226720647,,,,,,,,,,,12.914613588702943,12.145847373696661,11.545176589396029,11.78597346459329,11.731451577365796,12.105989813180749,10.081247472547199,-357.60768107662153,-10.832474671879748,-8.241075677340941,-5.90460211696984,-3.994667443378506,-3.0613662185564654,-1.967769134169655,-8.32605082206351,-3.528016830967486,-4.607278929066884,316.0101325817401,253.1525218122335,266.1895566584854,188.52793846780594,1216.9497753001394,255.9700373800662,9.572422345468599,7.282459396767463,5.217768511594886,3.530000766766328,2.7052627664337208,1.738874800191927,7.668370747511831,5.833904584720921,4.179901594139688,2.8278479199551145,2.1671586473901807,1.3929950194570624,8.06328214690702,6.134343295804067,4.39516124214399,2.9734785129606243,2.278764578080209,1.464732501980689,5.710794891893392,4.34462985674341,3.112859492373304,2.1059570524248583,1.6139280351636838,1.0373923097197062,36.86323956521502,28.044630259557202,20.09353993138524,13.593974360345642,10.41792201042094,6.6963779929470375,7.357550084610316,3.1176317666000246,4.071352217134089,5.89405897545748,2.4975032836726476,3.2615190928623967,6.19759556161836,2.6261215455204168,3.429483203039822,4.389428080336702,1.8599425437942712,2.4289209779502268,28.333803252052487,12.005948185383291,15.678709810127605,-0.12800653943498339,-0.07450999518790642,-0.22432528951388736,0.5820795993454012,-0.24079687519726178,-0.3745382358149527,-0.3200163485874583,0.3598739091033707,2.0247423406335496,0.6600816419274389,0.0,0.0,0.0,0,-inf,1,0,0,0
4075,150.1180878,2.2192364,1,1.6402,-99.0,1.6402,0,-1,-1,0,None,-99.0,1.4,10.96,1.59,-9.37,307.255,0.22,0.0,2.45,0.08,0.9476866219,-99.0,-99.0,31.9646346,0.2824454856,1.08,113.170987782288,38.69629428,0.2976206043,1.09,130.0188687238681,13.2390496,0.131937632,1.07,100.34324096403367,17.40561459,0.118892631,1.12,146.3977577382403,21.9684832,0.17486444,1.14,125.63150746944319,47.1593,0.2509857,1.1,187.89636222302707,35.34597517658987,17.62887154978979,85.30132072,0.1453944896,1.23,586.6888143744342,101.098754874,0.16066228113,1.03,629.262538555617,78.556507604,4.3160695883,1.08,18.200936290960403,50.79349902799999,6.109697381199999,0.87,8.313586722690298,59.35,10.61,5.593779453345901,,,,,,,,,,,12.638325639471404,12.216081624739314,11.572610611501831,11.388135482799969,11.662044580683418,12.135479671895311,11.966448191773473,-104.46491246390781,-7.477878170348422,-5.687819840436902,-4.506455866739129,-3.0971728987009914,-2.5583845130919345,-2.0992678008367385,-5.890717959174817,-2.827778705896463,-3.6059214886360063,90.01005052596491,106.67952099113619,82.8929160638603,53.59735787571319,62.626187421544735,83.29496136416866,6.4431604455957325,4.900793377845328,3.882895325244849,2.6686155430038925,2.204379574508446,1.808791070266098,7.636405779006976,5.808399028442465,4.6019906769894785,3.1628315524057324,2.612621098611306,2.143771321330045,5.933696902532944,4.513285480257207,3.5758730763897253,2.457606933007143,2.0300783076430546,1.6657691612046828,3.8366423997686354,2.918224965016877,2.3121076938074627,1.589053016360775,1.3126192048382364,1.0770621919324501,4.482950196062412,3.409819267979092,2.701597532231993,1.856739510483877,1.5337385944647102,1.2585004442389942,5.075616382895303,2.4364975587561695,3.1069683373058568,6.015598494812973,2.8877263255085195,3.6823653805505123,4.674285153059959,2.2438426203250987,2.86129897819658,3.022325019530992,1.4508361105995058,1.8500744406876493,3.531455665424499,1.6952390524742937,2.1617317207125955,-0.29893767563813733,-0.03577358767263426,-0.2251476241573921,0.11966905006626874,0.18447512870186245,-0.4734350912118934,-0.7473441890953421,0.8279461419393446,0.16903148012183777,-0.12176144443602248,0.0,0.0,0.0,0,-inf,0,0,0,0
4080,150.0483093,2.2177899,1,0.8999,-99.0,0.8999,0,-1,-1,0,None,-99.0,0.2,10.71,-0.9,-11.61,450.4011,-999.0,-999.0,-999.0,-999.0,0.2901451859,-99.0,-99.0,70.35288912,0.3851943168,0.9,182.64259375490352,80.27736213,0.4309740951,0.82,186.26957639153008,37.857283200000005,0.16442184,1.07,230.24485798237023,44.42222395,0.1548076907,1.02,286.9510148309447,53.37313525,0.233717921,0.99,228.36560851489006,103.0302,0.4899449,0.89,210.2893611097901,75.08432392709302,45.018625113798706,125.0082696,0.3047171087999999,0.39,410.2436850109679,85.66859445299998,0.2687751495,0.65,318.73703581736817,49.450542525,5.330271301400001,1.12,9.277303110633744,41.53990613,6.591067099799999,1.07,6.302455353740898,11.459999999999999,10.34,1.1083172147001934,,,,,,,,,,,11.781795157687167,11.367588642825828,11.157653141022784,11.567945896052237,12.16457234842174,12.353836222997067,13.752038455921571,-341.20848737473403,-2.615084645059791,-2.2286142204728585,-1.85486573978245,-1.4071916766792192,-1.233224378246022,-0.9608833138244903,-2.2328548684383667,-1.3202080274626207,-1.5046487365751593,430.8472987833227,295.2611265538147,170.43378600823445,143.16937915460343,39.497467326408604,259.92789762499376,3.302092993297522,2.8140930031036864,2.342157136065939,1.7768747120928472,1.5572045005360717,1.2133167711991242,2.2629356153322693,1.9285075539987677,1.605088291173601,1.217698313808779,1.0671575669647628,0.8314901305927775,1.3062359035050881,1.1131937604173012,0.9265062337704811,0.7028928469540584,0.6159961066598141,0.47996162799839276,1.097276471492809,0.9351154092770269,0.7782924112557169,0.5904506076381018,0.517454797066337,0.40318184503184507,0.30271585891298186,0.2579789794607975,0.21471476139299872,0.16289309711862476,0.14275506439090313,0.11122952299422888,2.8194477108223825,1.6670396063144595,1.8999346961119885,1.932177153501546,1.1424279403867708,1.3020317414936982,1.1153119658976234,0.6594444768069363,0.7515726902343175,0.9368947640085176,0.5539527023522194,0.6313431037975273,0.258469866588926,0.15282408075476395,0.1741744901126396,-0.3143561307779315,-0.4027676829595819,-0.4784732327897128,1.2812464702465318,-0.4102927550294524,-0.18926387457532812,-0.7858903269448305,-0.20035725322640907,-1.398202232924504,-0.6349864429999326,0.0,0.0,0.0,0,-inf,0,0,0,0
4111,150.1522827,2.2193103,1,0.8952,0.927,0.927,0,-1,-1,0,None,-99.0,1.7,10.16,0.55,-9.61,423.5264,0.45,0.0,0.76,0.01,3.090191524,-99.0,-99.0,44.76134904,0.2850520296,1.21,157.02869789354415,53.55729606,0.3002781303,1.24,178.3589634266482,24.7721488,0.133543152,1.23,185.4992070278527,28.24204669,0.123760767,1.2,228.19870444080232,39.883083850000006,0.183025836,1.22,217.90958436053808,75.95801,0.2767726,1.14,274.441942591138,49.21317528685714,30.963715438082197,110.0095032,0.1314023272,1.28,837.1960036336403,82.34310918599999,0.15289387074,1.21,538.5638337721634,78.55135862300001,4.5647192004,1.23,17.208365985823765,48.97777404399999,5.6416540748,1.06,8.681456430087179,361.09999999999997,13.93,25.922469490308686,,,,,,,,,,,12.27274208240351,11.698566054326093,11.296424491444181,11.61093184635733,11.66211574752217,12.175002391759136,10.005931278932932,-32.03684924740606,-3.9964235964867125,-3.5054116681654706,-2.482255393598406,-2.211729586423564,-1.8484876437580184,-1.3033516807509833,-3.328030219416863,-2.030108615090791,-2.220496838419546,35.59957444242863,26.646603793480597,25.419576104888705,15.849429934557024,116.85359861856897,25.87879606883874,4.440854287133944,3.895238344710774,2.7582998249018296,2.4576896264161388,2.054052599607658,1.4482936453969766,3.3240196420102235,2.9156211690265423,2.064612392955666,1.8396029376240621,1.537476968474125,1.084060906624594,3.170954577141891,2.7813621117910565,1.969540743600247,1.7548925648510798,1.4666789476264686,1.0341418715814172,1.9771306251801617,1.7342147536829242,1.2280337756279092,1.0941978982856857,0.9144930317081432,0.6448006476736291,14.576854148397492,12.78590053913688,9.053963864933175,8.067227814722717,6.742312001626469,4.75394234261798,3.6981308189155158,2.2558711130118985,2.4674318591081303,2.768084401330811,1.6885399530490934,1.8468950870014995,2.6406191441777316,1.6107857562387742,1.7618489239993078,1.6464597181636649,1.0043454649969146,1.098535276944736,12.13890618415585,7.404769908174593,8.099206144982807,-0.2256282181607225,-0.14627650243119564,-0.351431160125982,0.648307661265126,-0.3145073549131485,-0.512886644236966,-0.5640705454018065,0.08763420796876353,2.169071112826204,0.6624737874356953,0.0,0.0,0.0,0,-inf,0,0,0,0
4131,150.1926422,2.2198358,1,3.0675,-99.0,3.0675,0,1,-1,1,X-Ray,-0.26,0.1,10.94,1.67,-9.27,103.7658,0.13,0.01,8.0,0.76,1.755409221,2.8e-15,9.35e+43,10.28385492,0.2709663035999999,1.21,37.9525231859863,12.53818827,0.2838499641,1.25,44.171886051684716,6.6285039999999995,0.13135008,1.13,50.46440778718977,8.128599063000001,0.1153709595999999,1.22,70.45619704631466,7.727252875,0.171201311,1.23,45.135477233582634,16.63672,0.2517686,1.13,66.07940783719654,11.429349508414633,7.517212685226257,33.243104960000004,0.1645760336,1.02,201.9923814715146,48.222936215999994,0.18963864036,0.77,254.28855703909346,65.213008657,4.0791040479,1.33,15.987091256123486,75.45486913799999,5.4562453292,1.07,13.829082928912813,72.42999999999999,8.62,8.402552204176335,,,,,,,,,,,13.86961014704296,13.347330731518454,12.595746047958528,12.191865874175559,11.864164406972876,11.705781824395125,11.75020378699821,1.5950696660946843e-15,4.224180901150547e-16,3.44462800821992e-16,3.6235387210619793e-16,2.722714411844309e-16,2.233177505158008e-16,1.6830240576267438e-16,3.7641158768108154e-16,2.4779459585011585e-16,2.6416952976462397e-16,18.93752440303491,27.471050988628704,37.149747122696695,42.98420461470277,41.261034255442134,31.63563178226577,5.015174609534822,4.089647515193234,4.302059929674555,3.232552891751608,2.651348364224236,1.9981766213532477,7.275085934322435,5.9325027402941535,6.240631307927786,4.68918869345543,3.846084871080022,2.8985843493188557,9.838269488409452,8.022662718578225,8.439352213771055,6.3412999467907705,5.2011508563031015,3.9198236585697184,11.383393468269762,9.282641271047272,9.764772857650268,7.337216415923534,6.018004157629386,4.535441429440418,10.927050809654787,8.910514522691741,9.373318198804254,7.043078744638688,5.776751667806947,4.353622589068037,4.46896068480087,2.9419506279879224,3.1363626447140134,6.482739994181458,4.267636782267726,4.5496537085893465,8.766761473586245,5.7712254015469355,6.152603511234299,10.143602532322435,6.67761028677646,7.1188847495131045,9.736961177050262,6.409915206222817,6.833499657447038,0.19443361991217367,0.2926326563942611,0.35598568942536135,1.5050517319301275,0.40388017378296936,0.15838258257775095,0.48608404978043396,1.1554648573428956,-0.04442196260308506,0.045584247989866544,0.3,2.9746723110681663e+38,1.1428815327068332e+38,0,38.473439130960976,1,1,1,0
4138,150.1750183,2.2170901,1,0.667,0.679,0.679,0,-1,-1,0,None,-99.0,1.4,10.15,-0.15,-10.3,490.9796,0.59,0.0,0.74,0.01,7.1848057690000005,-99.0,-99.0,101.2368468,0.3712776384,1.23,272.6715436897155,113.7411429,0.393178062,1.25,289.286595293305,66.30104639999999,0.175190048,1.23,378.4521276003075,75.92012636,0.1605905339999999,1.22,472.75592445567213,78.61389495,0.2395648765,1.22,328.152841512224,136.7582,0.477214,1.07,286.5762530017979,107.53941539879031,73.59176922893732,126.8333616,0.1781005784,1.22,712.1445799863837,88.206596595,0.2057973255,1.06,428.60905204037743,105.4426998,5.131400190800001,1.11,20.548523966040772,72.779816322,6.5600567299999994,1.0,11.094388252645492,332.5,11.77,28.24978759558199,,,,,,,,,,,11.386653475425275,11.060116559963758,11.141916242060482,11.536247336555945,11.342458706864933,11.744972611996829,10.09552087590219,-13.779078124443032,-1.493189102970176,-1.3040020446035516,-1.259319361583165,-0.9779048155814352,-0.8703974434918396,-0.7239054038441571,-1.3521701697189643,-0.9241511295366374,-1.0000755676999196,17.652997962344777,12.2768240967044,14.675789880771653,10.129684595792446,46.27821693310412,13.68382413390332,1.9129918528706664,1.670615786367087,1.613370787450088,1.252837930151732,1.115105390768849,0.927427836868283,1.3303952408660629,1.161834164721219,1.122022978903426,0.8712894502656516,0.7755029916707474,0.644982140705274,1.5903625285769247,1.388863597249682,1.3412730646034476,1.0415446858820974,0.9270409731393687,0.7710155573852245,1.097717461092741,0.9586366594925146,0.9257882002703136,0.7189063925092539,0.639872384489641,0.5321788113765756,5.015003805430137,4.379602826572535,4.22953219925659,3.2843772846548203,2.9233045450609763,2.4312984523048713,1.7323261422292804,1.1839716604602906,1.281241879852618,1.204750794830236,0.8233962209681995,0.8910430521679032,1.440166396810018,0.984292829510733,1.0651582612353252,0.9940474402851897,0.6793893884994475,0.7352052133870709,4.541379610419754,3.1038409148578983,3.3588396591941745,-0.08349011017635335,-0.0802169859217807,-0.24122254797453924,0.9607962638010784,-0.3943310944954632,-0.40251390513189556,-0.2087252754408837,-0.4761307765921874,1.6494517360946386,0.4987751323850972,0.0,0.0,0.0,0,-inf,1,0,0,0
4151,150.2005157,2.2183084,1,0.8814,0.88,0.88,0,-1,-1,0,None,-99.0,2.0,10.43,0.64,-9.79,583.4743,0.34,0.0,3.72,0.08,2.250762399,-99.0,-99.0,62.708915520000005,0.2875329684,1.22,218.09295771872263,75.00731349,0.3024953217,1.25,247.96189596739805,33.2688144,0.13106704,1.28,253.83051604736016,38.35144586,0.1213894825,1.25,315.93713944698624,50.69376715,0.181608872,1.24,279.13706302850665,102.5728,0.3303281,1.05,310.51793656064984,68.93280113234819,40.685321226259944,133.6153888,0.1765788824,0.92,756.6895145327978,97.597529406,0.19840419963,0.66,491.9126187248439,84.541129076,4.4935357927,1.12,18.813943623936808,68.837575346,6.0993285168,0.88,11.286090781369403,147.4,10.040000000000001,14.681274900398405,,,,,,,,,,,11.90667677448294,11.372419472719743,11.085358800645862,11.4264029399245,11.582329890788376,11.80543608788609,10.978756291192417,-43.98509591416006,-2.975759785416339,-2.5813889875598033,-1.9529028037522755,-1.5787228846020394,-1.319871295126424,-0.9651681537405628,-2.5033505255761392,-1.4492970898642317,-1.639271923060311,59.36450193914938,43.36198678694917,37.56110778888127,30.58411468779828,65.48892058330499,42.71792780069453,4.016235360644533,3.4839726587559743,2.6357360344643475,2.1307239599349397,1.7813648107502698,1.3026395769638734,2.933604072347105,2.5448200769867926,1.92523726077043,1.5563581126653807,1.3011735104872373,0.9514952249134274,2.541152445636897,2.204379187804629,1.6676829091404386,1.3481516683068289,1.1271051467170738,0.8242061158123791,2.0691322064666062,1.7949147366513394,1.3579100393607264,1.0977318739317912,0.9177448457099779,0.6711094495421788,4.430575680508771,3.8434013814779293,2.9076552855867215,2.3505429615185918,1.9651417060771204,1.4370281400137268,3.3786480179549514,1.9560443853426048,2.2124439934204765,2.4678871367014428,1.428765811576309,1.6160493910637264,2.137738180860655,1.2376284075119512,1.3998575680616618,1.7406523274928907,1.0077383598208844,1.1398333789519848,3.7272107825244745,2.157842333797856,2.440693752112019,-0.15161325918463542,-0.1987884360570054,-0.28803091489609106,1.311154691390941,-0.3410441392786385,-0.22310619709771373,-0.3790331479615894,-0.05398346720475722,0.8266797966936732,0.2414294398383834,0.1,7.476316885184615e+36,4.177347411134492e+36,0,36.873687700755276,0,0,0,0
4152,150.0348358,2.2197962,1,2.1109,-99.0,2.1109,0,-1,-1,0,None,-99.0,1.1,10.72,0.42,-10.3,127.4327,-999.0,-999.0,-999.0,-999.0,1.313183683,-99.0,-99.0,26.96762532,0.8287969404000001,0.16,32.538278081703204,23.50853319,0.9299614578,0.15,25.27904032239561,10.7552272,0.2152021439999999,0.51,49.97732364599493,14.33666052,0.2218624005,0.41,64.61960425782016,19.5216476,0.3540440895,0.35,55.139029795892135,39.0928,0.4648676,0.49,84.09448195572244,25.293871063548387,14.327380586771653,53.4315988,0.3073407768,0.26,173.8513169528763,58.600188387,0.27712481355,0.4,211.45774583057,66.98462949,4.7401157754,1.06,14.131433210478374,46.707430503999994,7.007892064999999,0.76,6.664975726049514,195.0,11.690000000000001,16.680923866552607,,,,,,,,,,,12.822893236002166,12.419758055884094,12.080504576257628,11.980252469540819,11.835062101213964,12.22653505928152,10.674913471593705,-75.38930104114003,-9.20482646800804,-6.905373804582491,-5.07129326522624,-3.671068506227674,-4.21123679643749,-2.532435640322515,-7.060497845938923,-3.941152651332582,-4.511362045864673,40.68859481861229,44.6245176098491,51.009337351018544,35.56808625377962,148.49407780830612,42.97263400831489,4.967965604668956,3.7269208352573866,2.7370435065122267,1.9813238342633575,2.2728597470610628,1.3667887385912498,5.448530960554697,4.0874364225372615,3.0018054616967884,2.172982889358832,2.4927198950858918,1.4990020767762864,6.228099903830948,4.672261674645554,3.4313000041041617,2.4838905426471567,2.84937511620222,1.7134774047906522,4.342765581372376,3.2579016876937246,2.39259674495917,1.731981587172244,1.9868287879342588,1.194783451274915,18.130718800621896,13.601493857510967,9.988910976960776,7.230892512266631,8.294860356619298,4.988130806695863,3.8106433154795227,2.12709179066221,2.4348412815776608,4.179257614929582,2.332851392222362,2.6703703613094096,4.777220527526889,2.6666328294246884,3.0524435872474096,3.3310880046750904,1.8594051875532513,2.128425547834419,13.90704121169788,7.762876434442964,8.88601615094557,-0.0985130358962802,0.0981769900174662,-0.05841219320955648,-0.9965888181624226,0.10025210671680895,-0.3914729580675562,-0.2462825897407015,0.43950558634327486,1.5516215876878157,0.46405945184810377,0.4,1.4223028503220576e+38,9.120825262655128e+37,0,38.15299208037392,1,0,0,0
4157,150.2022095,2.2207501,1,0.4243,-99.0,0.4243,0,-1,-1,0,None,-99.0,0.1,10.82,-23.85,-34.67,2493.788,14.44,0.04,4.55,0.02,4.189623347,-99.0,-99.0,467.2692876,0.3816905928,1.22,1224.2095991211445,518.0740248000001,0.4032039183,1.24,1284.8933288751725,280.11688,0.174600544,1.27,1604.3299383992755,312.40200289999996,0.1610705862999999,1.25,1939.5347721534938,363.3117465,0.2400675425,1.25,1513.3730395894731,598.9808,0.7774037,1.09,770.4887434932456,492.8781795219513,318.40600115384615,338.0226536,0.2180905816,0.92,1549.918621520151,275.04210942,0.25481818908,0.61,1079.3660782733634,186.21756507,5.7061469144000005,1.04,32.63455495687684,96.77485524799998,7.4204884876,0.87,13.04157474399637,15.559999999999999,11.350000000000001,1.3709251101321582,,,,,,,,,,,9.726081907722651,9.456467746145641,10.0776354830056,10.301502024617823,10.724948390916403,11.435593674022565,13.419976018365823,-23.629809126132884,-0.3534238993380192,-0.3168993767037081,-0.272493253944378,-0.21186926388525607,-0.191092383059001,-0.16528075691240854,-0.3142721766620351,-0.20148082347212853,-0.2270112523488574,80.68091701895894,65.6484095681167,44.44732847007404,23.098700583024026,3.7139376767942185,53.468838910043424,1.2067200434332983,1.0820118003795296,0.9303928564280538,0.7234001090381101,0.6524601454984971,0.5643296973792816,0.9818833817512176,0.8804108388128392,0.7570416097735501,0.5886158511137721,0.5308934558650737,0.4591835154315463,0.6647852320431387,0.596083134363285,0.5125558610860934,0.39852301448369365,0.35944200279465544,0.3108907081328817,0.3454802696931366,0.3097766798856845,0.2663686384497342,0.20710724589894913,0.186797350601315,0.16156587197452735,0.055548241148480594,0.04980761920716866,0.042828232640146686,0.033299856020753374,0.03003431798381874,0.02597746037936441,1.0730415667469606,0.6879301272683036,0.7751004637981819,0.8731119434458688,0.5597546534894229,0.630683370788946,0.5911414091641723,0.37898250863917454,0.42700487531207626,0.30720852934285175,0.19695229825013205,0.22190889985583706,0.04939469766526531,0.03166708700228606,0.035679748348971925,-0.45363665976189677,-0.2589251631643207,-0.5431832764067854,0.5707765401945787,-0.22386654161222275,-0.710645283106162,-1.1340916494047413,-0.8450342784721823,-1.984382344343258,-1.078011050979768,0.0,0.0,0.0,0,-inf,0,0,0,0
4192,150.2165985,2.2208226,1,1.8674,-99.0,1.8674,0,-1,-1,0,None,-99.0,2.0,10.37,-0.8,-11.17,60.88421,-999.0,-999.0,-999.0,-999.0,0.1413815874,-99.0,-99.0,5.608291068,0.2861097576,1.17,19.60188675508493,7.997281352999999,0.3047610081,1.18,26.241156645524295,1.98592576,0.1389824,1.07,14.289044943820224,2.792687352,0.1322143238,1.01,21.122426615625137,3.9686866,0.1865652775,1.13,21.27237529502241,10.74138,0.2408985,1.12,44.58882060286801,6.807869168553192,2.937747865021807,21.610263040000003,0.1804311207999999,0.75,119.77015353107542,27.343236374999996,0.2557068345,0.36,106.93197320465049,33.567341320000004,4.3701790553,1.08,7.680999083845479,33.301766173999994,5.7021711916,1.02,5.840190526559005,80.8,10.46,7.724665391969406,,,,,,,,,,,14.527923636878675,13.822349797549231,13.063349867136495,12.807875207904399,12.5852076385227,12.593831832204035,11.631471598063534,-700.2326244923743,-49.85080610465519,-35.44972548720878,-24.945280385707456,-17.652436152053156,-12.37920683669112,-9.216692827178631,-36.74860399252381,-15.015821494372137,-20.32703943802486,152.85061822696724,193.4002643331475,237.42371221954465,235.5452841237514,571.5029904947862,204.8049697258527,10.881707400784208,7.738160530044182,5.445192633754453,3.8532705913401433,2.7022011713884995,2.0118702662041565,13.768508836402825,9.79101235783446,6.889744424515657,4.875502366668534,3.419066451218801,2.54559808655871,16.90261639992021,12.019727627570106,8.458047889193368,5.985306560055311,4.1973440521019025,3.1250492320353627,16.768887762450895,11.924631001086007,8.391130247976747,5.937952536738772,4.164135873687574,3.100324741699856,40.68631447733474,28.932705246125952,20.35938035520366,14.407240819049443,10.103433458632752,7.522310913495287,8.021686854860947,3.2777358813643214,4.4370976674764755,10.14975520625098,4.147284408943667,5.614212567251119,12.460130638894562,5.091325306078607,6.892168392336178,12.36154967050455,5.051044205213173,6.837639539139192,29.99280002622145,12.255337138841098,16.590149359519277,0.08561735028014494,0.19125689144551866,0.18780721397298406,2.2338566986681436,0.255474659232096,-0.008624193681335157,0.21404337570036347,1.0144745896448324,0.9623602341405011,0.3814944161836663,0.4,5.385857463296883e+37,3.940787575713469e+37,0,37.731254855625295,1,0,1,0
